AlphaPower,freezeFraction
1.50181132622351,0.0805555555555556
1.03876960832124,0.0194444444444444
1.11313435062338,0
1.01361901697788,0.00555555555555556
1.43076838516954,0
1.42474577208358,0
1.10868578390394,0
0.964642362562656,0
1.08141702737745,0
1.62157471185545,0
0.784436549276621,0
0.925616959923228,0
0.625027379248811,0
1.01563468098044,0
1.01479002661632,0
1.23767661690407,0
1.04442877683041,0
1.50516636728258,0
0.789863561195368,0
1.1301220440103,0
0.959905364088903,0.0361111111111111
0.841885138094756,0
1.35830663151706,0
1.77082497442461,0
0.779772515878084,0.258333333333333
0.922542890628441,0
1.61657358795466,0
1.04150648922129,0
0.587523542481731,0
1.14510385053621,0
0.978249925695602,0
0.90221303031981,0
0.927750344638042,0
1.28327530039121,0
0.986252829538272,0
1.64283809848158,0.00277777777777778
2.35732542413775,0
0.894662061015593,0
1.20844258644993,0
1.19915944741452,0.141666666666667
0.828826918190033,0.00277777777777778
0.725714369129523,0
0.936525113548918,0.00555555555555556
1.21556276033283,0
0.550517264570495,0
0.797760672004795,0
0.527808616177556,0.0194444444444444
0.748138600808163,0.0138888888888889
0.473994142649079,0
0.788477923964811,0.0527777777777778
0.283625629374735,0
0.999139136896433,0
0.74217887710182,0
0.711301996509484,0
0.514340871620183,0
0.917931855352636,0
0.723625136719207,0
0.79395899644879,0
0.626758522310519,0
0.875423382088896,0
0.474237752964021,0
0.549362728391912,0
0.612441844413543,0
0.528337430750276,0.00833333333333333
0.92013216082026,0
0.929503156697346,0
0.749989012667387,0
0.553603435838388,0
0.806500387273161,0
0.75603187576169,0
0.741510232147148,0
0.812025960644686,0
0.367813391123909,0
1.07636109775633,0
0.399975655589034,0
0.757366960644582,0
0.632790048454824,0.352777777777778
0.556043079808503,0
0.871004667336754,0.280555555555556
1.11921794123908,0
1.0293866880294,0
0.993012656274642,0
1.10116830580333,0
1.29469364477524,0
1.00987625833625,0
0.99506354186822,0.00277777777777778
0.968195746144512,0
1.17851673406029,0
0.798155027234301,0
0.775107639861949,0
0.781445432879297,0
0.680703761976401,0
0.80017972733941,0
0.540819592529132,0
0.932816843209264,0
0.87487326452761,0
0.875486035423479,0
0.80557556964518,0
1.28402827764355,0
1.22951492719741,0
1.06906483840168,0
0.564158743238981,0
0.804415459056298,0
1.09867457797162,0
0.702307144855997,0
0.571333459813809,0
1.20506292246525,0
0.508835390465373,0.177777777777778
0.842047684924602,0
1.01803750177331,0
1.1000366781054,0.133333333333333
0.629343504360692,0
0.818923601130334,0
0.728320067189703,0
1.45670453339629,0
0.741369647282842,0
1.04663393380189,0
0.571000903624558,0.108333333333333
0.520676667494393,0
0.693807143630199,0
0.658821222268346,0.102777777777778
0.670223295552517,0.00833333333333333
1.10403481403357,0.00277777777777778
0.944416535224315,0
0.443948707171866,0.00833333333333333
1.00805309315145,0.0638888888888889
0.704960083634303,0.102777777777778
0.714893107813516,0.00833333333333333
1.06551549856681,0.0277777777777778
0.756234705243786,0.233333333333333
0.7110100259777,0
1.0328644116261,0.116666666666667
0.935155061006538,0
0.996217344253142,0
0.95754237298219,0
0.854148927303503,0
0.978567708797825,0
0.877913835792855,0
0.926893339914316,0
1.10117508693292,0
0.852337030946399,0
0.988664027613808,0
1.01820278033652,0
0.94048943153842,0
0.473240044937706,0
0.999997615932615,0
0.98512451765668,0
1.18336462281697,0
1.02979320257898,0
0.75834114147798,0
0.675169417890277,0
1.46697072334393,0
0.513816581828545,0
0.796643190359403,0
1.30295634044679,0
0.677759687042203,0
0.645215663728106,0
0.646891987574327,0
0.71166058002293,0
0.987666863492698,0
1.31662865918553,0
1.5105388634177,0.0277777777777778
1.18811076387737,0
0.783086438579643,0
0.972928176658095,0.00277777777777778
0.950796157076212,0.25
1.4026151965229,0.15
1.16777598172223,0
0.818545858991533,0
0.330138502921017,0
0.670802064240514,0.197222222222222
0.77208503596862,0
0.654289388517254,0
0.959670213927487,0
0.505660297067587,0
0.741336377348749,0.125
0.654044150213255,0
0.895027892268694,0
0.800044505555944,0
0.841418086195752,0
0.442941230120319,0
0.671551953073581,0
0.807897695701074,0.327777777777778
0.873012835022422,0.0111111111111111
0.83136524078609,0
0.719754547334335,0
0.593031098072841,0
0.78927187978373,0
0.575664783555054,0.025
0.83581292752362,0.0194444444444444
0.922892730716805,0
0.702801417100597,0
0.723507155828341,0.269444444444444
0.52354025915496,0.294444444444444
0.779839471773068,0
0.690301243379161,0
1.03409922652996,0
0.644980217028746,0
0.549274461029358,0
1.03239619350565,0
1.00856373334623,0
0.788098858787684,0
0.574096474238062,0.025
0.571770238236897,0.0333333333333333
0.567709283516624,0.00833333333333333
0.657932672280261,0
1.05786646650782,0
0.801173641260006,0
1.11667525694727,0
0.691899195293919,0.130555555555556
0.615802450568473,0.00555555555555556
0.705116885325224,0
0.938722098332845,0.0472222222222222
0.724662578183619,0
0.652692540122513,0
0.506900697678917,0.155555555555556
0.345975204249121,0
0.950369549003579,0
0.526107011697221,0
0.688674450198962,0
0.634516939586224,0
0.900782511935688,0.155555555555556
0.819661294176599,0
0.440410047300663,0
0.506848083464602,0
0.52972571984179,0
0.711226754901153,0
1.86776693135838,0
0.542767061554383,0
0.73265829693543,0
0.491613611944491,0
0.661909210753791,0
0.737520653118418,0
0.54888647399042,0
0.54603941906513,0
1.06299713082668,0
0.645558668850178,0
0.538049865270724,0
0.493587199574534,0
0.404060988446529,0
0.630079512565678,0
0.454248095475504,0
0.786407857289621,0
0.413243675349453,0
0.980547392397722,0
0.68523899168224,0
0.692391926408969,0
0.664017442621851,0
0.702862446435514,0
0.57171766687521,0
0.347448381450996,0
0.440805270517859,0
0.956783372368014,0
1.2785001479517,0
0.564048111686918,0
0.749942192021164,0
4.80184312143641,0
0.907243358095995,0
0.564499380764273,0
2.98698043970859,0
0.460570205166242,0.238888888888889
0.702224626991835,0
0.733064394383136,0
0.603232061249232,0
0.863059616152023,0
0.506311599838747,0
0.989734837014887,0
1.15146592803758,0
0.629791039835546,0
0.822712510221365,0
0.439634407676236,0
0.616221567494319,0
0.581713346111435,0
0.503060181918564,0
0.690374046513137,0
0.4908101964456,0
0.752462052081742,0
0.719137010375326,0
0.456402183250964,0
0.534186602863787,0.00277777777777778
0.817046355561587,0
0.532573431692757,0
5.58551371019195,0.15
0.502028260430315,0
0.447555427625198,0
0.270097857238505,0
1.38474351023604,0
0.531676038540499,0
0.371728142296203,0
11.1158856177262,0
2.05457508088946,0.3
0.562840540334496,0.219444444444444
0.603936679629615,0
0.434324549294176,0
0.477053801872013,0
0.930433001610842,0.291666666666667
0.797277233474396,0
1.0866180051172,0
0.505220400802054,0
0.574785234057771,0.0638888888888889
0.539883946193849,0
0.529402897506249,0
0.378032804646251,0
0.564654207140705,0
0.836651402031252,0.00277777777777778
0.760700931509202,0.0972222222222222
0.761208720532008,0
0.607243767006124,0
0.711061914906475,0
0.688462150156306,0
0.827117346051129,0
0.753169848317354,0
0.840546796296193,0
0.501731125698797,0
0.768098724244354,0
0.552256574520357,0
0.852562901451465,0
1.06436575584889,0
0.721868891187445,0
0.34226216734369,0
0.422128494014886,0
0.532901721789514,0
0.655956682383691,0
0.623160781189097,0
0.778550165309282,0
1.33640091919723,0
0.91582252374,0
0.832694411868427,0
0.446530895034124,0.0277777777777778
0.912881909044292,0
0.978775720011569,0
1.12296501628299,0
0.975385460483747,0
0.48461274384924,0.266666666666667
0.339870516201082,0.00277777777777778
1.01163202561099,0.0388888888888889
0.789154130031976,0.0416666666666667
0.851982072796717,0.197222222222222
0.636353795645,0
0.643689234783639,0
0.319097369272565,0
0.573867056284651,0
0.87689052758894,0
0.565395585537716,0
0.706347506350502,0
1.03962950335353,0
0.559724475203781,0
0.729415127694923,0
0.552843905453368,0
0.461561922753483,0
1.18305895676236,0
0.783001486373632,0
0.604630943577772,0
0.733534392092081,0
0.717209779673205,0
0.72812538622663,0
0.462755819557475,0
0.622510711969715,0
0.684888759444817,0
1.01502152882191,0
0.740463465027026,0
0.519359808372877,0
1.11358085766879,0
0.748759752365311,0
0.709903678588261,0
0.921987303542324,0
0.920795623231195,0
0.515414990636716,0
0.791275703342327,0.486111111111111
0.681918685858222,0.252777777777778
0.783141157055859,0.0416666666666667
0.64049707107908,0
0.695668034529993,0
0.598473868579125,0
0.863649457681277,0
0.574131450786844,0
0.386910623024742,0
0.56197099663758,0
0.442969457367793,0
0.517034085291485,0
1.12474872587492,0
0.636993168888005,0
0.858084968592517,0
0.662384080410331,0
0.707188207880989,0
0.718949899649632,0
0.809928103273904,0
0.974620674829933,0
0.479616410464307,0
1.10855672657625,0.116666666666667
0.585257158928558,0.0444444444444444
0.808212696163501,0
0.442940852003445,0.00277777777777778
0.517267454046687,0.263888888888889
0.88216333089306,0.0527777777777778
0.495804379364266,0
1.05271117663195,0.197222222222222
0.618570485631726,0
0.841149464402152,0.105555555555556
0.77281571510576,0
0.644413710780779,0.0583333333333333
0.628931471226002,0.0666666666666667
1.16535167224731,0
1.15349166782365,0
0.404122982764039,0
1.10979299436588,0
0.871892270402568,0
0.751744303672265,0
1.10401956773984,0
0.598768131993666,0
0.480183487134269,0
0.409723634967652,0
0.552571111969667,0
0.810507469458178,0
0.652600111196871,0
0.771683842450144,0
0.615128642939672,0
1.03562505938827,0
0.630137671726286,0
1.03469324413762,0
0.893761990538598,0.00833333333333333
0.798850720707772,0.00277777777777778
0.507220312973403,0
0.811565557651258,0
0.742047295231898,0
0.858591631438967,0
0.572249783923034,0.0944444444444444
0.704578488292515,0
0.814016224166853,0
1.10596319169755,0
62.5032241838805,0.275
44.0152667890032,0.00277777777777778
69.651540644914,0.00277777777777778
37.4963489441295,0
62.6352491698285,0
37.0515828274068,0
78.6496379653177,0.0888888888888889
51.7471463313362,0.1
78.3951653805941,0.0888888888888889
67.621018991608,0.00277777777777778
50.3287322961054,0
26.6127448579306,0.00277777777777778
59.3945109177252,0
34.5158851464121,0
54.5227984766388,0
63.9119659118766,0.0638888888888889
34.0277296944645,0
57.2093808996301,0
76.1867837538387,0.00555555555555556
37.722021607622,0
56.4756148696525,0
41.010537060757,0
62.4807897667615,0.0111111111111111
5.16536458921229,0.155555555555556
16.2235908382466,0
55.4593352392758,0
45.8773198273823,0
100.238623918981,0
35.4611527357907,0.0111111111111111
97.7525320283357,0
75.956630774802,0
39.5168393634961,0
69.9523206245658,0
63.4549396295634,0.00833333333333333
32.5024329365217,0
41.5365132516879,0.0611111111111111
25.7450828770419,0.125
38.151433319384,0.025
73.2589537148104,0
62.5032241838805,0.275
44.0152667890032,0.00277777777777778
69.651540644914,0.00277777777777778
37.4963489441295,0
62.6352491698285,0
37.0515828274068,0
78.6496379653177,0.0888888888888889
51.7471463313362,0.1
78.3951653805941,0.0888888888888889
67.621018991608,0.00277777777777778
50.3287322961054,0
26.6127448579306,0.00277777777777778
59.3945109177252,0
34.5158851464121,0
54.5227984766388,0
63.9119659118766,0.0638888888888889
34.0277296944645,0
57.2093808996301,0
76.1867837538387,0.00555555555555556
37.722021607622,0
56.4756148696525,0
41.010537060757,0
62.4807897667615,0.0111111111111111
5.16536458921229,0.155555555555556
16.2235908382466,0
55.4593352392758,0
45.8773198273823,0
100.238623918981,0
35.4611527357907,0.0111111111111111
97.7525320283357,0
75.956630774802,0
39.5168393634961,0
69.9523206245658,0
63.4549396295634,0.00833333333333333
32.5024329365217,0
41.5365132516879,0.0611111111111111
25.7450828770419,0.125
38.151433319384,0.025
73.2589537148104,0
18.2965404731204,0.519444444444444
58.3613394325687,0.0305555555555556
51.1547390497859,0.136111111111111
28.4536912233674,0.116666666666667
63.6579439986461,0
41.9645126617916,0
21.4134014840062,0.186111111111111
45.0871913353306,0.138888888888889
32.8974114213452,0.0222222222222222
44.9078083086568,0
47.4604375173231,0.00277777777777778
39.8966538018736,0.0694444444444444
39.7107578497025,0
41.6769456440466,0
57.1756471280964,0.419444444444444
59.4061689501587,0.0833333333333333
65.4902869077447,0.0166666666666667
41.2569801058395,0.119444444444444
29.3209165223262,0.0638888888888889
36.3040392406706,0
31.1829189793792,0.0111111111111111
42.7728162222163,0.15
59.1296760173395,0.219444444444444
30.3620564996719,0
26.4628975986829,0
66.6595288800408,0
66.5905712660584,0
64.7066402975079,0
49.9458193735591,0
49.792283153852,0
40.2931123844912,0
57.7178385231743,0
49.3617683922646,0
63.1667536089258,0
29.3272711222488,0
21.4775762568466,0
21.7773514418586,0.0472222222222222
29.755865191769,0
40.5763632849018,0
0.692576029049229,0.216666666666667
1.00461665180839,0.0555555555555556
0.504614224462827,0.0305555555555556
0.657117508181889,0
0.510777469895623,0.166666666666667
0.398162471444966,0
1.09721333953397,0
0.672231409919552,0
0.59789724438632,0
0.799328720424076,0
0.690494675517846,0
0.330957262283154,0
0.497787092164476,0.130555555555556
0.790334070097789,0.161111111111111
0.662479219357255,0.00833333333333333
0.401148906850134,0
0.416924105643288,0
0.755339911095351,0
0.302291155882994,0.0444444444444444
0.878109731712058,0
0.600589505085222,0
0.675370520260539,0
0.766614029432073,0
0.473418824439608,0
0.519591361987643,0.0138888888888889
0.55758265269311,0
0.767086308755455,0.00555555555555556
1.03799322850042,0.116666666666667
0.798601358156335,0
1.19213137813507,0.00277777777777778
0.371488379369329,0
0.37961016813218,0.00277777777777778
1.03081009025573,0
0.5666163492762,0.05
0.72067961357383,0.00555555555555556
0.52330692249771,0.0333333333333333
0.754388046120615,0
0.710893985537648,0
0.647470592236872,0.0194444444444444
44.7339945804172,0.355555555555556
32.1153846195504,0.0972222222222222
67.263484605987,0.0666666666666667
48.4916900201428,0.105555555555556
41.4531959790851,0
41.3118801765914,0.025
97.0125278577102,0
48.5870901024473,0.230555555555556
73.392743633121,0.711111111111111
66.5877902223356,0.0833333333333333
66.1765631664911,0
20.0704693085022,0.244444444444444
25.8518055794049,0
116.582158054571,0
54.6245468564785,0.0111111111111111
65.4715333676194,0.127777777777778
79.2273652177315,0
34.704233710815,0.519444444444444
49.6905255666874,0.369444444444444
23.5706658020703,0.15
98.4267981164713,0
61.0934120885802,0
47.3288379024118,0.113888888888889
57.8671841947761,0.2
45.4038944626662,0.227777777777778
93.3845730545025,0
55.5581157867241,0
62.6942500481133,0
72.7341456616223,0.4
70.8321252026089,0.00277777777777778
113.597459269218,0
116.225220442763,0.00833333333333333
59.2494268107686,0.00277777777777778
81.7830661925802,0
46.216483665942,0.2
78.3186002337705,0.577777777777778
133.488142386354,0.441666666666667
54.6443655778183,0.133333333333333
32.2789296925232,0
15.4708154603657,0.241666666666667
52.2309641199654,0
38.6533500411351,0
30.198993534691,0
0.674988614450759,0.216666666666667
0.667278576442552,0
1.12018099534072,0.105555555555556
0.78077932865663,0
0.741322658369313,0.233333333333333
1.6753830872418,0
0.417654575087164,0.00277777777777778
0.640398113914193,0.0666666666666667
1.47327158364682,0
1.08012606637768,0
0.709785691533702,0
40.2549858876492,0
54.4373638760293,0
61.4360572697802,0.0305555555555556
41.3167709879198,0.325
22.237553777916,0
53.6416777837777,0
39.2564713198495,0.00277777777777778
51.0781293414146,0
72.9591965813494,0
49.1168627160165,0.00833333333333333
25.1633961183694,0
51.6707505900273,0.00833333333333333
25.5582374735399,0
83.1626550126026,0.0472222222222222
9.20417899060379,0.00277777777777778
49.9191537260467,0
30.8028391815474,0.00555555555555556
13.0248107377897,0
20.9955817587924,0
53.6722727051297,0
45.3251269423782,0
37.933457211449,0
65.1520153633289,0
23.5175529572723,0
58.1139325320742,0
36.6893904253995,0.0805555555555556
54.3464292545891,0.155555555555556
35.6172509700613,0
0.552819618171541,0.183333333333333
0.469272732368584,0.0333333333333333
2.33163231939035,0.0416666666666667
1.29276871922669,0.05
0.655825955487641,0
0.482787410020297,0.05
0.774713691777302,0
0.520635004545206,0
0.619526611672543,0
0.505005777447874,0
0.607782162527842,0
0.679048243384339,0
1.22013104143861,0.0638888888888889
0.649034545733007,0
0.651550642446028,0.00833333333333333
0.788629771927686,0.0305555555555556
1.05028873445744,0
0.706731364996881,0.0194444444444444
0.466929149038163,0
1.89579813391008,0.0166666666666667
0.896995215018104,0.00555555555555556
0.805003838167418,0
2.69574504793627,0.00277777777777778
1.41614138205114,0
0.787539640768795,0.0111111111111111
0.411597131553599,0
0.892932329062879,0.00555555555555556
0.580307508112953,0
0.488746382984698,0
0.940111418535211,0
0.690657521547201,0.075
0.898412192182138,0
0.636097297691758,0.122222222222222
1.23459390036646,0.283333333333333
0.599504802710312,0
1.26090235641503,0.0138888888888889
0.999674118261691,0
1.15075864197136,0
0.810724750230291,0
0.731431232430573,0.136111111111111
0.780713975979691,0
0.662189674777319,0
0.61758132416207,0
0.765241923195564,0
0.872657801553813,0
0.721749429322572,0
0.753964832098678,0
0.819925677926633,0
0.775076745279125,0
0.322170391890635,0
0.436951679247546,0
0.660858691713801,0
0.581244911321439,0
0.661714701370901,0
0.771151338215493,0
0.59200522986746,0.272222222222222
0.630720447338215,0
0.528176179374562,0
0.650969821935103,0
0.442142515623983,0
0.820726817821685,0.00555555555555556
0.480595152011923,0
0.499308041842458,0
0.855888106433109,0
0.879539593622889,0
0.991722259092233,0
0.934879322557557,0
0.940803778342253,0.125
0.831127932136537,0
0.778653028813096,0
1.15291152756774,0
0.614162749060384,0
0.613465499424202,0
0.59333469956897,0
0.814843665910255,0
0.80356269365732,0
0.643386103360952,0
0.50752258232291,0
0.631551387367458,0
0.773323414650955,0
1.07161844471046,0
0.914951390413934,0
0.482839421164011,0.338888888888889
0.375209013646227,0
1.03942762288985,0
0.482113302896115,0
0.683497030961863,0
0.73589936233028,0
0.900668691966057,0
0.642909676772671,0
0.845185299287194,0
0.84475706037217,0
0.714151835717926,0
0.633658546192885,0
0.886585645665111,0
0.500276242828592,0
0.533948281357068,0
0.301792099581586,0
0.619578092165491,0.180555555555556
0.78991514549037,0
0.46408626794182,0
0.901311178988954,0
0.474057890584218,0
0.782976830248824,0.133333333333333
0.470359863332377,0
0.611321214363924,0
0.50502877387555,0.00277777777777778
0.417440287282371,0
0.53455050813677,0
0.445208996400182,0
0.679780522108527,0
0.387632412133355,0
0.524156399960453,0
0.427533240352186,0
0.343578500059492,0
0.697151932594732,0
0.464393949951978,0
0.508066317012121,0
0.710075704711222,0
0.689833266087548,0
0.444285642183341,0
0.570967101339173,0
0.677297370431675,0
0.491651292051375,0
0.66786274861409,0
0.444194949890902,0
0.575645892700569,0
0.705586817748018,0
0.605247503620716,0
0.566880596446516,0
0.361889575473282,0
0.574057673081323,0
0.288462123841606,0
0.530347206087532,0
0.436024767800702,0
0.61327627143628,0
0.425264455296009,0
0.4332702524737,0.311111111111111
0.727462210081801,0.175
0.538491978587322,0
0.405549022784261,0
0.511443425552852,0
1.12865581048457,0
0.689564296710059,0
0.610852598629542,0.125
0.710359817557606,0
0.519035636431951,0
0.496541740414995,0
0.431682540694332,0
0.716521833567825,0
0.519468662895268,0
0.711370338846506,0
0.497254916522829,0
0.457682535179875,0
0.584327215195095,0
0.511096475940976,0
0.34072477024693,0
0.508208436610052,0
0.580823395385062,0
0.509731970589737,0
0.826180947139499,0
0.471228441050713,0
0.552679551486085,0
0.715135868809944,0
0.435506581219612,0
0.586124811838004,0
0.656783774163769,0
0.490883800209796,0
0.511001728026191,0
1.91860361785259,0
0.565559356480648,0
0.574579167876292,0
0.749917267215911,0
0.392833966902618,0
0.414876884298886,0
0.501675018685721,0
0.512068333693129,0.130555555555556
0.681153485768633,0
0.459775451488936,0
0.543779805089993,0
0.476070234849645,0
0.486931220809458,0
0.428881712431028,0
0.624421335557301,0
0.541016760061338,0
0.568223391676878,0
0.67363152374009,0
0.397283568328502,0
0.614966473413488,0
0.727815045589763,0
0.608502271964191,0.405555555555556
0.612065670633582,0
1.00353407461441,0
0.627220166421561,0
0.471131641712975,0
0.582102282275061,0.105555555555556
0.760154703749504,0
0.883991907090904,0
0.758437157599245,0
0.569292676650763,0
0.688186216919378,0
2.96515193706565,0
0.665969081801937,0.0555555555555556
0.389097650769828,0
0.385022473701852,0
0.55748582458361,0
0.498425371909234,0
0.504870405169936,0
0.43153887673387,0
0.503374339461394,0
0.245480527782689,0
0.450735177359489,0
0.434868749367551,0
0.56355770857019,0.113888888888889
0.67050101406601,0
0.645658364437224,0
0.768295985476221,0
0.757550642080528,0
0.498858601473105,0
0.975439640835315,0
0.464985249643966,0
0.656785908958279,0
0.463977967162378,0
0.828383601456424,0.0416666666666667
0.825364302280906,0
0.636763924936642,0
0.842363955262588,0
0.702778089765148,0
0.5596845006977,0
0.519145190275201,0.494444444444444
0.352320729965494,0.0361111111111111
0.329052104767855,0
0.319405526300078,0
0.367699428875162,0
0.47854698601032,0
0.490607534144241,0
0.371592366342189,0
0.395326230114354,0
0.516855892632434,0
0.518388198906687,0
0.560047930628674,0
0.895847324975649,0
1.56328367312045,0
0.344191169411791,0
0.412331848599873,0
0.582847744001885,0
0.591209179042495,0
0.56213117619098,0
0.448848318612464,0.0138888888888889
0.878138604237085,0.0944444444444444
0.620598104994858,0.00277777777777778
0.933783706065168,0.136111111111111
0.524689319439333,0
0.443983612254395,0.0277777777777778
0.869311945377308,0.116666666666667
0.504554752076471,0
0.495989341058652,0.0388888888888889
0.519894981006983,0
0.244236638281538,0.00555555555555556
0.299997587333239,0
0.770466069614067,0
0.51719769906798,0
0.227134350224555,0
0.70321236963335,0
0.534841559778453,0
0.704723312180955,0
0.924236259401288,0.0777777777777778
0.798215785953836,0
1.05913315361797,0.0555555555555556
0.771865772406521,0
1.244563641794,0
1.17605026549719,0
2.58567682976006,0
1.32402121207855,0
0.941857957304773,0
1.06849103750879,0
1.11298165178454,0.0388888888888889
0.704028821977624,0
1.51898693299902,0
0.976150793101209,0
0.709915294614563,0
